query_id,query,query_group,rank,doc_id,title,kg_score,intent_adjustment,explanation,kg_direct_fact_score_diagnostic,kg_relation_score_diagnostic,kg_explanation_score_diagnostic,kg_penalty_diagnostic,kg_unclassified_score_diagnostic,has_kg_score,has_direct_fact_evidence,has_relation_evidence,has_explanation_evidence,kg_direct_fact_evidence,kg_relation_evidence,kg_explanation_evidence,kg_component_notes
DS_006,bệnh vi bào tử trùng gan tụy EHP trên tôm,disease-specific,6,SEAFDEC_001,Acute hepatopancreatic necrosis disease (AHPND)) and hepatopancreatic microsporidiosis (HPM)): Two threats to sustainable shrimp aquaculture,0.25,0.0,KG direct match: document aboutDisease=EHP ; aboutDisease=EHP (+0.25) ;  ; ,0.25,0.0,0.025,0.0,0.0,True,True,False,True,aboutDisease,,KG direct match: document aboutDisease=EHP,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.0000; runtime_context=0.0000
DS_006,bệnh vi bào tử trùng gan tụy EHP trên tôm,disease-specific,7,PMC_001,"Enterocytozoon hepatopenaei Infection in Shrimp: Diagnosis, Interventions, and Food Safety Guidelines",0.25,0.0,KG direct match: document aboutDisease=EHP ; aboutDisease=EHP (+0.25) ;  ; ,0.25,0.0,0.025,0.0,0.0,True,True,False,True,aboutDisease,,KG direct match: document aboutDisease=EHP,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.0000; runtime_context=0.0000
DS_006,bệnh vi bào tử trùng gan tụy EHP trên tôm,disease-specific,8,SEAFDEC_008,Current status and impact of early mortality syndrome (EMS)/acute hepatopancreatic necrosis disease (AHPND) and hepatopancreatic microsporidiosis (HPM) outbreaks on Thailand’s shrimp farming,0.25,0.0,KG direct match: document aboutDisease=EHP ; aboutDisease=EHP (+0.25) ;  ; ,0.25,0.0,0.025,0.0,0.0,True,True,False,True,aboutDisease,,KG direct match: document aboutDisease=EHP,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.0000; runtime_context=0.0000
DS_006,bệnh vi bào tử trùng gan tụy EHP trên tôm,disease-specific,9,PMC_005,Ecytonucleospora hepatopenaei causes lipid droplet depletion and imbalanced lipid metabolism in Penaeus vannamei,0.25,0.0,KG direct match: document aboutDisease=EHP ; aboutDisease=EHP (+0.25) ;  ; ,0.25,0.0,0.025,0.0,0.0,True,True,False,True,aboutDisease,,KG direct match: document aboutDisease=EHP,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.0000; runtime_context=0.0000
DS_006,bệnh vi bào tử trùng gan tụy EHP trên tôm,disease-specific,10,PMC_022,Immune signaling of Litopenaeus vannamei c-type lysozyme and its role during microsporidian Enterocytozoon hepatopenaei (EHP) infection,0.25,0.0,KG direct match: document aboutDisease=EHP ; aboutDisease=EHP (+0.25) ;  ; ,0.25,0.0,0.025,0.0,0.0,True,True,False,True,aboutDisease,,KG direct match: document aboutDisease=EHP,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,1,TCTS_001,Các bệnh thường gặp trên tôm nước lợ và biện pháp phòng chống hiệu quả,0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,2,PMC_017,Shrimp shape resistance trait against vibriosis by memorizing the colonization resistance of intestinal microbiota,0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,3,PMC_014,"Immune response, gene expression, and intestinal microbial composition of Pacific white shrimp fed with multispecies synbiotic for the prevention of coinfected disease",0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,4,PMC_026,Las bolitas Syndrome in Penaeus vannamei Hatcheries in Latin America,0.06,0.0,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus ; pathogen=Vi khuẩn Vibrio parahaemolyticus (+0.06) ;  ; ,0.0,0.06,0.006,0.0,0.0,True,False,True,True,,pathogen,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0600
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,5,PMC_016,Passive Immune-Protection of Litopenaeus vannamei against Vibrio harveyi and Vibrio parahaemolyticus Infections with Anti-Vibrio Egg Yolk (IgY)-Encapsulated Feed,0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,6,PMC_015,"Kiam wood, Cotylelobium lanceotatum, extract as a natural antimicrobial agent: protecting Pacific white shrimp, Penaeus vannamei, against vibriosis",0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,7,PMC_029,Selection of Lactic Acid Bacteria (LAB) Antagonizing Vibrio parahaemolyticus: The Pathogen of Acute Hepatopancreatic Necrosis Disease (AHPND) in Whiteleg Shrimp (Penaeus vannamei),0.06,0.0,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus ; pathogen=Vi khuẩn Vibrio parahaemolyticus (+0.06) ;  ; ,0.0,0.06,0.006,0.0,0.0,True,False,True,True,,pathogen,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0600
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,8,TNU_JST_001,Điều tra độc lực của vi khuẩn Vibrio parahaemolyticus gây bệnh trên tôm thẻ chân trắng,0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,9,PMC_033,Delineating virulence of Vibrio campbellii: a predominant luminescent bacterial pathogen in Indian shrimp hatcheries,0.0,0.0, ;  ;  ; ,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0000
DS_007,bệnh do Vibrio parahaemolyticus trên tôm thẻ,disease-specific,10,SEAFDEC_007,"Draft genome sequence of Vibrio parahaemolyticus strain PH1339, which causes acute hepatopancreatic necrosis disease in shrimp in the Philippines",0.06,0.0,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus ; pathogen=Vi khuẩn Vibrio parahaemolyticus (+0.06) ;  ; ,0.0,0.06,0.006,0.0,0.0,True,False,True,True,,pathogen,KG context match: document pathogen=Vi khuẩn Vibrio parahaemolyticus,diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.0000; runtime_relation=0.0000; runtime_context=0.0600
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,1,SEAFDEC_006,Status of acute hepatopancreatic necrosis disease (AHPND) of cultured shrimps in the Philippines,0.53,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); aboutLocation=Philippines (+0.10); Bệnh hoại tử gan tụy cấp->affectsTaxon->Tôm sú (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.35,0.18,0.05,0.0,0.0,True,True,True,True,aboutDisease; aboutTaxon; aboutLocation,affectsTaxon; causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.3500; runtime_relation=0.1800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,2,FAO_001,Shrimp acute hepatopancreatic necrosis disease strategy manual,0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); Bệnh hoại tử gan tụy cấp->affectsTaxon->Tôm sú (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.25,0.18,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutTaxon,affectsTaxon; causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.1800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,3,NACA_003,"Report of the fifteenth meeting of the Asia Regional Advisory Group on Aquatic Animal Health, 21-23 November 2016",0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); aboutLocation=Philippines (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.35,0.08,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutLocation,causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.3500; runtime_relation=0.0800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,4,SEAFDEC_008,Current status and impact of early mortality syndrome (EMS)/acute hepatopancreatic necrosis disease (AHPND) and hepatopancreatic microsporidiosis (HPM) outbreaks on Thailand’s shrimp farming,0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); Bệnh hoại tử gan tụy cấp->affectsTaxon->Tôm sú (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.25,0.18,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutTaxon,affectsTaxon; causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.1800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,5,SEAFDEC_007,"Draft genome sequence of Vibrio parahaemolyticus strain PH1339, which causes acute hepatopancreatic necrosis disease in shrimp in the Philippines",0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); aboutLocation=Philippines (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.35,0.08,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutLocation,causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG direct match: document aboutLocation=Philippines; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.3500; runtime_relation=0.0800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,6,FAO_006,"FAO Second International Technical Seminar/Workshop on Acute hepatopancreatic necrosis disease (AHPND), Bangkok, Thailand 23–25 June 2016",0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); Bệnh hoại tử gan tụy cấp->affectsTaxon->Tôm sú (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.25,0.18,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutTaxon,affectsTaxon; causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.1800; runtime_context=0.0000
DS_010,tình hình AHPND trên tôm nuôi ở Philippines,disease-specific,7,SEAFDEC_004,Advocating preventive measures that inhibit early mortality syndrome in shrimps,0.43,0.0,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus ; aboutDisease=Bệnh hoại tử gan tụy cấp (+0.25); Bệnh hoại tử gan tụy cấp->affectsTaxon->Tôm sú (+0.10); Bệnh hoại tử gan tụy cấp->causedBy->Vi khuẩn Vibrio parahaemolyticus (+0.08) ;  ; ",0.25,0.18,0.043000000000000003,0.0,0.0,True,True,True,True,aboutDisease; aboutTaxon,affectsTaxon; causedBy; pathogen; relation match; KG relation,"KG direct match: document aboutDisease=Bệnh hoại tử gan tụy cấp; KG relation match: Bệnh hoại tử gan tụy cấp affectsTaxon Tôm sú, and document aboutTaxon=Tôm sú; KG relation match: Bệnh hoại tử gan tụy cấp causedBy Vi khuẩn Vibrio parahaemolyticus, and document has pathogen=Vi khuẩn Vibrio parahaemolyticus",diagnostic approximation; final hybrid scoring unchanged; runtime_direct=0.2500; runtime_relation=0.1800; runtime_context=0.0000
